experiment,contrast,tf,score,padj,n_targets,dose_label
CRISPR,KO_vs_WT,Trps1,-0.33028502728246534,0.9012513160705566,13,CRISPR KO
CRISPR,KO_vs_WT,Foxf2,-0.31848230488238793,0.9046207070350647,8,CRISPR KO
CRISPR,KO_vs_WT,Foxj1,0.32071194182360857,0.9046207070350647,6,CRISPR KO
CRISPR,KO_vs_WT,Kdm2a,0.3209709349755301,0.9046207070350647,8,CRISPR KO
CRISPR,KO_vs_WT,Nr4a1,0.31955153451554374,0.9046207070350647,62,CRISPR KO
CRISPR,KO_vs_WT,Sry,-0.31515998431258746,0.9046207070350647,22,CRISPR KO
CRISPR,KO_vs_WT,Stat5a,-0.3154277651218726,0.9046207070350647,121,CRISPR KO
CRISPR,KO_vs_WT,Ctcfl,-0.3032420634172312,0.9050077795982361,7,CRISPR KO
CRISPR,KO_vs_WT,Esrrb,-0.30857979431660265,0.9050077795982361,6,CRISPR KO
CRISPR,KO_vs_WT,Hnf1b,-0.2995157910368524,0.9050077795982361,17,CRISPR KO
CRISPR,KO_vs_WT,Hoxa10,0.3111771395164745,0.9050077795982361,36,CRISPR KO
CRISPR,KO_vs_WT,Pou4f2,-0.3001170572466248,0.9050077795982361,18,CRISPR KO
CRISPR,KO_vs_WT,Pou5f1,0.301457039922053,0.9050077795982361,51,CRISPR KO
CRISPR,KO_vs_WT,Zkscan3,-0.2995161130891895,0.9050077795982361,5,CRISPR KO
CRISPR,KO_vs_WT,Zkscan4,-0.2995161130891895,0.9050077795982361,5,CRISPR KO
CRISPR,KO_vs_WT,Hoxd1,0.29600240275014067,0.9064652919769287,6,CRISPR KO
CRISPR,KO_vs_WT,Mnt,0.2914298962849913,0.908875584602356,7,CRISPR KO
CRISPR,KO_vs_WT,Nr2c1,0.2851752467180838,0.9110828638076782,10,CRISPR KO
CRISPR,KO_vs_WT,Pitx1,-0.2868530242109651,0.9110828638076782,18,CRISPR KO
CRISPR,KO_vs_WT,Etv5,0.2823558043425045,0.9119072556495667,8,CRISPR KO
CRISPR,KO_vs_WT,Ddit3,0.2789389957981611,0.9132670760154724,75,CRISPR KO
CRISPR,KO_vs_WT,Dnmt1,-0.26001899352003754,0.9230227470397949,114,CRISPR KO
CRISPR,KO_vs_WT,Foxa1,0.24132511075361293,0.9230227470397949,31,CRISPR KO
CRISPR,KO_vs_WT,Grhl3,-0.24296671997250388,0.9230227470397949,18,CRISPR KO
CRISPR,KO_vs_WT,Irf4,0.2517442710465049,0.9230227470397949,27,CRISPR KO
CRISPR,KO_vs_WT,Klf8,-0.25111515053051303,0.9230227470397949,16,CRISPR KO
CRISPR,KO_vs_WT,Olig2,0.24689592819423445,0.9230227470397949,9,CRISPR KO
CRISPR,KO_vs_WT,Park7,0.2559397934517949,0.9230227470397949,5,CRISPR KO
CRISPR,KO_vs_WT,Pbx1,-0.2598735293980937,0.9230227470397949,31,CRISPR KO
CRISPR,KO_vs_WT,Ppargc1a,-0.2559028549364032,0.9230227470397949,23,CRISPR KO
CRISPR,KO_vs_WT,Sf1,0.24704657937334262,0.9230227470397949,5,CRISPR KO
CRISPR,KO_vs_WT,Smarca4,-0.2584344323538239,0.9230227470397949,9,CRISPR KO
CRISPR,KO_vs_WT,Spdef,-0.24815823180548097,0.9230227470397949,11,CRISPR KO
CRISPR,KO_vs_WT,Trp73,0.24442911911296816,0.9230227470397949,99,CRISPR KO
CRISPR,KO_vs_WT,Zic1,0.2539732563544716,0.9230227470397949,11,CRISPR KO
CRISPR,KO_vs_WT,Bhlha15,-0.23922122709546825,0.9231981039047241,8,CRISPR KO
CRISPR,KO_vs_WT,Dnmt3a,-0.23262763764115177,0.923973798751831,38,CRISPR KO
CRISPR,KO_vs_WT,Nr2c2,0.23430958920870454,0.923973798751831,41,CRISPR KO
CRISPR,KO_vs_WT,Zfpm1,0.23347018051528284,0.923973798751831,9,CRISPR KO
CRISPR,KO_vs_WT,E2f2,-0.2266812203749162,0.9275255799293518,46,CRISPR KO
CRISPR,KO_vs_WT,Dlx3,0.22088674447389642,0.9292607307434082,10,CRISPR KO
CRISPR,KO_vs_WT,Ikzf1,-0.22268521693073742,0.9292607307434082,15,CRISPR KO
CRISPR,KO_vs_WT,Creb5,0.21846390253182613,0.9297106266021729,10,CRISPR KO
CRISPR,KO_vs_WT,Sim2,-0.21431848027546765,0.9302821755409241,7,CRISPR KO
CRISPR,KO_vs_WT,Sox9,-0.2139922251341092,0.9302821755409241,55,CRISPR KO
CRISPR,KO_vs_WT,Nfib,0.20967212502127494,0.9307214021682739,12,CRISPR KO
CRISPR,KO_vs_WT,Tet1,0.21002433646167093,0.9307214021682739,9,CRISPR KO
CRISPR,KO_vs_WT,Taf1,0.2025558225362836,0.9352549910545349,33,CRISPR KO
CRISPR,KO_vs_WT,Ppard,-0.1928996844119087,0.9419929385185242,66,CRISPR KO
CRISPR,KO_vs_WT,Bhlhe41,-0.18057710137753583,0.9481677412986755,20,CRISPR KO
CRISPR,KO_vs_WT,Dot1l,0.18336036675526246,0.9481677412986755,7,CRISPR KO
CRISPR,KO_vs_WT,Ovol1,-0.18001437131111458,0.9481677412986755,8,CRISPR KO
CRISPR,KO_vs_WT,Atf1,0.172282738762472,0.9487555623054504,58,CRISPR KO
CRISPR,KO_vs_WT,Gfi1,0.1749429986557682,0.9487555623054504,26,CRISPR KO
CRISPR,KO_vs_WT,Irf7,-0.17557704285542042,0.9487555623054504,10,CRISPR KO
CRISPR,KO_vs_WT,Prox1,0.16967866265830125,0.9487555623054504,19,CRISPR KO
CRISPR,KO_vs_WT,Rarg,0.17097968066798744,0.9487555623054504,19,CRISPR KO
CRISPR,KO_vs_WT,Sox5,0.15950484233429818,0.9558594822883606,7,CRISPR KO
CRISPR,KO_vs_WT,Elf5,0.1538346028620535,0.9573976397514343,5,CRISPR KO
CRISPR,KO_vs_WT,Klf10,-0.15395848839384416,0.9573976397514343,23,CRISPR KO
CRISPR,KO_vs_WT,Litaf,0.15044816536097969,0.9586378335952759,20,CRISPR KO
CRISPR,KO_vs_WT,Nr5a1,0.1444948497582589,0.9620778560638428,54,CRISPR KO
CRISPR,KO_vs_WT,Junb,0.13544257204258875,0.9664902091026306,65,CRISPR KO
CRISPR,KO_vs_WT,Klf15,-0.13556934611176769,0.9664902091026306,11,CRISPR KO
CRISPR,KO_vs_WT,Dach1,-0.13293371552841382,0.9664989113807678,5,CRISPR KO
CRISPR,KO_vs_WT,Foxo4,0.12956666302008302,0.9664989113807678,21,CRISPR KO
CRISPR,KO_vs_WT,Rel,0.13046734660851939,0.9664989113807678,62,CRISPR KO
CRISPR,KO_vs_WT,Mxd1,-0.1268093102475402,0.9671826362609863,18,CRISPR KO
CRISPR,KO_vs_WT,Nr0b2,0.12206646809490143,0.967890202999115,64,CRISPR KO
CRISPR,KO_vs_WT,Pml,-0.12293582803140263,0.967890202999115,13,CRISPR KO
CRISPR,KO_vs_WT,Atf2,-0.10872037463685573,0.9708970785140991,80,CRISPR KO
CRISPR,KO_vs_WT,Atf6,-0.09502772187425128,0.9708970785140991,43,CRISPR KO
CRISPR,KO_vs_WT,Cux1,-0.11043550707488249,0.9708970785140991,82,CRISPR KO
CRISPR,KO_vs_WT,Hoxd13,-0.09642822863786632,0.9708970785140991,11,CRISPR KO
CRISPR,KO_vs_WT,Irf6,-0.09655699862064407,0.9708970785140991,8,CRISPR KO
CRISPR,KO_vs_WT,Irf8,-0.11154005003596372,0.9708970785140991,35,CRISPR KO
CRISPR,KO_vs_WT,Mbd2,0.10099168199713009,0.9708970785140991,54,CRISPR KO
CRISPR,KO_vs_WT,Rb1,0.11087791124807912,0.9708970785140991,30,CRISPR KO
CRISPR,KO_vs_WT,Satb2,-0.10035866482268115,0.9708970785140991,16,CRISPR KO
CRISPR,KO_vs_WT,Sfpq,0.09882946929190874,0.9708970785140991,18,CRISPR KO
CRISPR,KO_vs_WT,Thrb,-0.10565392394430173,0.9708970785140991,28,CRISPR KO
CRISPR,KO_vs_WT,Zbtb4,0.10982963147019409,0.9708970785140991,11,CRISPR KO
CRISPR,KO_vs_WT,Fosl1,-0.09118069885230673,0.9718258380889893,38,CRISPR KO
CRISPR,KO_vs_WT,Ubtf,-0.09000040723748311,0.9718258380889893,10,CRISPR KO
CRISPR,KO_vs_WT,Tef,-0.08687191762942222,0.9727993607521057,8,CRISPR KO
CRISPR,KO_vs_WT,Egr4,0.0724579734279209,0.976947546005249,10,CRISPR KO
CRISPR,KO_vs_WT,Msx1,-0.06770474397531222,0.976947546005249,13,CRISPR KO
CRISPR,KO_vs_WT,Mycn,-0.06616370033338509,0.976947546005249,101,CRISPR KO
CRISPR,KO_vs_WT,Mycs,-0.06616370033338509,0.976947546005249,101,CRISPR KO
CRISPR,KO_vs_WT,Nfkb2,-0.07859246874053363,0.976947546005249,41,CRISPR KO
CRISPR,KO_vs_WT,Nr2f2,-0.07057910220358471,0.976947546005249,39,CRISPR KO
CRISPR,KO_vs_WT,Tbx5,-0.0665695628023327,0.976947546005249,11,CRISPR KO
CRISPR,KO_vs_WT,Zgpat,0.06780934648602922,0.976947546005249,5,CRISPR KO
CRISPR,KO_vs_WT,Klf4,0.0640730173092588,0.9770520329475403,82,CRISPR KO
CRISPR,KO_vs_WT,Mecp2,-0.060559096615696785,0.9783214926719666,22,CRISPR KO
CRISPR,KO_vs_WT,Foxh1,0.054230050399343616,0.9818889498710632,7,CRISPR KO
CRISPR,KO_vs_WT,Lyl1,-0.05015007679994835,0.9820002317428589,9,CRISPR KO
CRISPR,KO_vs_WT,Mafb,0.051161648703650205,0.9820002317428589,20,CRISPR KO
CRISPR,KO_vs_WT,Elk4,-0.04128258792998245,0.9876134991645813,6,CRISPR KO
CRISPR,KO_vs_WT,Eomes,-0.03359595330878483,0.9890241622924805,12,CRISPR KO
CRISPR,KO_vs_WT,Foxm1,-0.03564711446430577,0.9890241622924805,59,CRISPR KO
CRISPR,KO_vs_WT,Tfdp2,0.03397160652698866,0.9890241622924805,5,CRISPR KO
CRISPR,KO_vs_WT,Myf6,-0.029974666879747047,0.9903486371040344,6,CRISPR KO
CRISPR,KO_vs_WT,Gata1,0.027525566969947186,0.990722119808197,72,CRISPR KO
CRISPR,KO_vs_WT,Hif1a,-0.01881715734064458,0.9961439967155457,332,CRISPR KO
CRISPR,KO_vs_WT,Arnt,-0.006586782969348993,0.9963387846946716,46,CRISPR KO
CRISPR,KO_vs_WT,Bhlhe40,-0.013102038422866027,0.9963387846946716,27,CRISPR KO
CRISPR,KO_vs_WT,Ets2,-0.007067200556733273,0.9963387846946716,73,CRISPR KO
CRISPR,KO_vs_WT,Hmga2,-0.008835145512319191,0.9963387846946716,31,CRISPR KO
CRISPR,KO_vs_WT,Trerf1,0.00836755053532821,0.9963387846946716,5,CRISPR KO
CRISPR,KO_vs_WT,Xbp1,-0.008374845083226567,0.9963387846946716,41,CRISPR KO
CRISPR,KO_vs_WT,Foxa3,0.0034153352077386195,0.9972749948501587,6,CRISPR KO
mouseKD,KD_vs_Control,Stat1,7.069827224525051,1.0462746224959574e-09,217,mouseKD
mouseKD,KD_vs_Control,Bmal1,-5.573865197805755,8.185937986127101e-06,44,mouseKD
mouseKD,KD_vs_Control,Bmal2,-5.23236901498993,3.652071609394625e-05,6,mouseKD
mouseKD,KD_vs_Control,Irf9,5.029686500340056,8.025695569813251e-05,16,mouseKD
mouseKD,KD_vs_Control,Clock,-4.847204287025952,0.00013616043725050986,50,mouseKD
mouseKD,KD_vs_Control,Irf4,4.870440847423421,0.00013616043725050986,27,mouseKD
mouseKD,KD_vs_Control,Sp1,4.468996620009203,0.0007305503822863102,889,mouseKD
mouseKD,KD_vs_Control,Myb,4.386329084084575,0.0009372178465127945,122,mouseKD
mouseKD,KD_vs_Control,Ets2,4.299237033434697,0.0010128531139343977,75,mouseKD
mouseKD,KD_vs_Control,Jun,4.331052961620094,0.0010128531139343977,409,mouseKD
mouseKD,KD_vs_Control,Scx,4.303624220019254,0.0010128531139343977,8,mouseKD
mouseKD,KD_vs_Control,Nr1d1,4.256198852393929,0.0011261549079790711,13,mouseKD
mouseKD,KD_vs_Control,Mafa,4.211469632089773,0.0012586871162056923,8,mouseKD
mouseKD,KD_vs_Control,Zbtb18,-4.196374170116636,0.0012586871162056923,7,mouseKD
mouseKD,KD_vs_Control,Nfe2l2,4.1380999053461744,0.001516384887509048,155,mouseKD
mouseKD,KD_vs_Control,Nfil3,-4.0995491671295605,0.0016801332822069526,18,mouseKD
mouseKD,KD_vs_Control,Smad3,3.9818784953891555,0.002610393799841404,130,mouseKD
mouseKD,KD_vs_Control,Klf9,3.9195746521259784,0.003197654150426388,17,mouseKD
mouseKD,KD_vs_Control,Irf3,3.699591827555768,0.007368364371359348,52,mouseKD
mouseKD,KD_vs_Control,Stat3,3.662316352101171,0.008010149002075195,291,mouseKD
mouseKD,KD_vs_Control,Zbtb7b,3.6526877928500308,0.008010149002075195,9,mouseKD
mouseKD,KD_vs_Control,Cebpb,3.6234117545579294,0.00856541283428669,286,mouseKD
mouseKD,KD_vs_Control,Spi1,3.609819582067659,0.00863411370664835,193,mouseKD
mouseKD,KD_vs_Control,Barx2,3.4650979424195225,0.014306684024631977,13,mouseKD
mouseKD,KD_vs_Control,Mef2d,-3.451468072532979,0.014446602202951908,19,mouseKD
mouseKD,KD_vs_Control,Irf1,3.4033359462853916,0.015968671068549156,110,mouseKD
mouseKD,KD_vs_Control,Npas2,-3.4079796093289465,0.015968671068549156,7,mouseKD
mouseKD,KD_vs_Control,Ctnnb1,3.3400019284991425,0.01808406598865986,231,mouseKD
mouseKD,KD_vs_Control,Nfe2l3,3.3575992478466485,0.01808406598865986,7,mouseKD
mouseKD,KD_vs_Control,Tcf7l2,3.346700855089733,0.01808406598865986,92,mouseKD
mouseKD,KD_vs_Control,Gli2,-3.27537955876468,0.020094212144613266,106,mouseKD
mouseKD,KD_vs_Control,Hmga1,3.283135438553865,0.020094212144613266,45,mouseKD
mouseKD,KD_vs_Control,Hmga1b,3.283135438553865,0.020094212144613266,45,mouseKD
mouseKD,KD_vs_Control,Hoxa5,3.2891338559577217,0.020094212144613266,8,mouseKD
mouseKD,KD_vs_Control,Cebpa,3.233873980139693,0.02231375314295292,132,mouseKD
mouseKD,KD_vs_Control,Hdac3,3.229325728320956,0.02231375314295292,18,mouseKD
mouseKD,KD_vs_Control,Nfe2,3.2089241371760604,0.023310525342822075,9,mouseKD
mouseKD,KD_vs_Control,Rfx1,3.1488587215501367,0.02791915461421013,14,mouseKD
mouseKD,KD_vs_Control,Prdm4,-3.1343226213764663,0.02858681045472622,6,mouseKD
mouseKD,KD_vs_Control,Cxxc1,3.102400812283589,0.03105866350233555,15,mouseKD
mouseKD,KD_vs_Control,Hr,3.093509985863791,0.031223345547914505,62,mouseKD
mouseKD,KD_vs_Control,Esr1,3.0842918852920964,0.03143982216715813,422,mouseKD
mouseKD,KD_vs_Control,Phf20,3.077033236511975,0.03146591782569885,6,mouseKD
mouseKD,KD_vs_Control,Pitx2,3.023483049707321,0.036749254912137985,84,mouseKD
mouseKD,KD_vs_Control,Zfp362,2.9965926110556746,0.03925684839487076,13,mouseKD
mouseKD,KD_vs_Control,Bhlhe41,-2.9457831494954227,0.04530879855155945,19,mouseKD
mouseKD,KD_vs_Control,Vhl,2.921177428289823,0.04800054803490639,21,mouseKD
mouseKD,KD_vs_Control,Olig2,-2.8940453085319464,0.04824230074882507,11,mouseKD
mouseKD,KD_vs_Control,Stat2,2.8960299157149803,0.04824230074882507,31,mouseKD
mouseKD,KD_vs_Control,Tfcp2,2.9007256770162377,0.04824230074882507,45,mouseKD
mouseKD,KD_vs_Control,Zfpm2,-2.911688511116075,0.04824230074882507,9,mouseKD
mouseKD,KD_vs_Control,Atf6,-2.8363931603719457,0.056757621467113495,46,mouseKD
mouseKD,KD_vs_Control,Etv1,2.8016684042407425,0.060896407812833786,16,mouseKD
mouseKD,KD_vs_Control,Mef2c,-2.807017530483386,0.060896407812833786,43,mouseKD
mouseKD,KD_vs_Control,Bcl11a,2.7471297667927113,0.07069703191518784,6,mouseKD
mouseKD,KD_vs_Control,Foxa3,2.715351192570325,0.07646006345748901,7,mouseKD
mouseKD,KD_vs_Control,Hif1a,2.703172055440905,0.07792619615793228,345,mouseKD
mouseKD,KD_vs_Control,Klf5,-2.6816361238968693,0.07896612584590912,57,mouseKD
mouseKD,KD_vs_Control,Lhx2,2.6816915454429546,0.07896612584590912,16,mouseKD
mouseKD,KD_vs_Control,Spib,-2.68178355420817,0.07896612584590912,8,mouseKD
mouseKD,KD_vs_Control,Msx1,-2.6552369678656684,0.08401843160390854,17,mouseKD
mouseKD,KD_vs_Control,Sp7,2.6402273286143703,0.08504236489534378,28,mouseKD
mouseKD,KD_vs_Control,Usf2,2.6447854706461946,0.08504236489534378,72,mouseKD
mouseKD,KD_vs_Control,Neurod1,2.6337465230453523,0.08532753586769104,32,mouseKD
mouseKD,KD_vs_Control,E2f1,-2.6255064394712133,0.08607485145330429,267,mouseKD
mouseKD,KD_vs_Control,Brca1,2.607013736584601,0.08911988884210587,49,mouseKD
mouseKD,KD_vs_Control,Esrra,-2.5931626098506344,0.08911988884210587,31,mouseKD
mouseKD,KD_vs_Control,Runx2,2.598228859123634,0.08911988884210587,91,mouseKD
mouseKD,KD_vs_Control,Tsc22d1,2.596230021777894,0.08911988884210587,7,mouseKD
mouseKD,KD_vs_Control,Hesx1,-2.586229933728284,0.08963280916213989,17,mouseKD
mouseKD,KD_vs_Control,Etv4,2.5660775511997356,0.09072726219892502,46,mouseKD
mouseKD,KD_vs_Control,Klf2,2.558131408693507,0.09072726219892502,42,mouseKD
mouseKD,KD_vs_Control,Mafb,2.5621731338829608,0.09072726219892502,23,mouseKD
mouseKD,KD_vs_Control,Snai1,2.5637674255249414,0.09072726219892502,72,mouseKD
mouseKD,KD_vs_Control,Sp3,2.5693800208751387,0.09072726219892502,284,mouseKD
mouseKD,KD_vs_Control,Relb,2.5527874523628333,0.09091825783252716,34,mouseKD
mouseKD,KD_vs_Control,Zfp143,-2.5244513445721695,0.09730366617441177,24,mouseKD
mouseKD,KD_vs_Control,Trp63,2.5107712800058,0.09985822439193726,152,mouseKD
mouseKD,KD_vs_Control,Kat7,2.4840320350698324,0.10520996153354645,57,mouseKD
mouseKD,KD_vs_Control,Tcf12,2.4832690029290454,0.10520996153354645,33,mouseKD
mouseKD,KD_vs_Control,Hsf1,-2.468063041696228,0.10842984169721603,68,mouseKD
mouseKD,KD_vs_Control,Nr2e3,2.4588866960523235,0.10988342761993408,6,mouseKD
mouseKD,KD_vs_Control,Sirt1,-2.4397509228342784,0.1144811138510704,43,mouseKD
mouseKD,KD_vs_Control,Prdm1,-2.4315353584807577,0.11571542918682098,33,mouseKD
mouseKD,KD_vs_Control,Mxd1,2.4193558816993685,0.11825459450483322,21,mouseKD
mouseKD,KD_vs_Control,Hipk2,-2.4139770981093713,0.11858868598937988,9,mouseKD
mouseKD,KD_vs_Control,Smarcb1,2.4036847422919,0.11858868598937988,5,mouseKD
mouseKD,KD_vs_Control,Tox3,2.4029783746623212,0.11858868598937988,6,mouseKD
mouseKD,KD_vs_Control,Xbp1,-2.4015449833338685,0.11858868598937988,43,mouseKD
mouseKD,KD_vs_Control,Nkx3-1,2.3889140331871084,0.12137994170188904,54,mouseKD
mouseKD,KD_vs_Control,Tcf20,2.367904340697834,0.1270827353000641,5,mouseKD
mouseKD,KD_vs_Control,Smarcc1,2.353741226474383,0.13059276342391968,7,mouseKD
mouseKD,KD_vs_Control,Tbx2,-2.335358382056968,0.13427039980888367,24,mouseKD
mouseKD,KD_vs_Control,Zmynd8,-2.3368036641459478,0.13427039980888367,7,mouseKD
mouseKD,KD_vs_Control,Foxn1,2.323528355657687,0.13711561262607574,34,mouseKD
mouseKD,KD_vs_Control,Ssrp1,2.3147116330281503,0.13890433311462402,91,mouseKD
mouseKD,KD_vs_Control,Myc,2.3000922429791326,0.14289674162864685,723,mouseKD
mouseKD,KD_vs_Control,Cebpg,2.256387178054733,0.15700216591358185,117,mouseKD
mouseKD,KD_vs_Control,Hes1,2.25776499742731,0.15700216591358185,67,mouseKD
mouseKD,KD_vs_Control,Zfp148,2.2371604993897725,0.1633763462305069,22,mouseKD
mouseKD,KD_vs_Control,Atf4,2.2183979323248995,0.16976752877235413,92,mouseKD
mouseKD,KD_vs_Control,Tcf3,2.2141593032525533,0.16994091868400574,80,mouseKD
mouseKD,KD_vs_Control,Etv6,-2.192371678254791,0.1779194474220276,20,mouseKD
mouseKD,KD_vs_Control,Elf3,2.184288794390402,0.17986401915550232,17,mouseKD
mouseKD,KD_vs_Control,Zic2,-2.1601018671947942,0.18937364220619202,5,mouseKD
mouseKD,KD_vs_Control,Runx3,-2.1541370173868755,0.19041933119297028,49,mouseKD
mouseKD,KD_vs_Control,Hmga2,2.145023562416049,0.19299669563770294,33,mouseKD
mouseKD,KD_vs_Control,Tgfb1i1,2.128837452424495,0.1990872025489807,13,mouseKD
mouseKD,KD_vs_Control,Junb,2.095134107043191,0.21053646504878998,67,mouseKD
mouseKD,KD_vs_Control,Sox11,2.0961663790551857,0.21053646504878998,9,mouseKD
mouseKD,KD_vs_Control,Wt1,2.0970638091804124,0.21053646504878998,115,mouseKD
mouseKD,KD_vs_Control,Tbx5,-2.082778281543332,0.2150736302137375,14,mouseKD
mouseKD,KD_vs_Control,Neurog3,2.0713911267042113,0.21536676585674286,10,mouseKD
mouseKD,KD_vs_Control,Rarb,2.072888109603131,0.21536676585674286,41,mouseKD
mouseKD,KD_vs_Control,Rarg,2.077616463744129,0.21536676585674286,25,mouseKD
mouseKD,KD_vs_Control,Ybx1,2.0644729053380084,0.21713408827781677,72,mouseKD
mouseKD,KD_vs_Control,Trp73,2.059299769471539,0.21799862384796143,103,mouseKD
mouseKD,KD_vs_Control,Ascl2,-2.037241933043089,0.2279793620109558,7,mouseKD
mouseKD,KD_vs_Control,Nr2e1,2.0200989175374766,0.2335873395204544,12,mouseKD
mouseKD,KD_vs_Control,Sim2,-2.0227883022198085,0.2335873395204544,8,mouseKD
mouseKD,KD_vs_Control,Klf15,2.0138744168956153,0.2351253628730774,15,mouseKD
mouseKD,KD_vs_Control,Klf11,2.000696533232965,0.24062472581863403,15,mouseKD
mouseKD,KD_vs_Control,Hand2,1.9955982948301356,0.241570845246315,18,mouseKD
mouseKD,KD_vs_Control,Irf6,1.98952527270148,0.24309059977531433,9,mouseKD
mouseKD,KD_vs_Control,Pgr,1.9855839710611107,0.24340082705020905,91,mouseKD
mouseKD,KD_vs_Control,Hey1,-1.9673564694251187,0.2501811981201172,23,mouseKD
mouseKD,KD_vs_Control,Lmx1b,1.967150541663968,0.2501811981201172,14,mouseKD
mouseKD,KD_vs_Control,Hivep2,1.961214018718384,0.2517002820968628,7,mouseKD
mouseKD,KD_vs_Control,E2f4,-1.9524505598118553,0.25313740968704224,157,mouseKD
mouseKD,KD_vs_Control,Srf,1.952132967820919,0.25313740968704224,79,mouseKD
mouseKD,KD_vs_Control,Med1,1.9234806709833554,0.264415979385376,10,mouseKD
mouseKD,KD_vs_Control,Mybl2,-1.9264210817253054,0.264415979385376,45,mouseKD
mouseKD,KD_vs_Control,Six1,-1.9257836726226374,0.264415979385376,11,mouseKD
mouseKD,KD_vs_Control,Ebf3,1.8966945087072387,0.2749652862548828,7,mouseKD
mouseKD,KD_vs_Control,Ncor2,1.898246947790702,0.2749652862548828,42,mouseKD
mouseKD,KD_vs_Control,Nupr1,1.900090861535714,0.2749652862548828,6,mouseKD
mouseKD,KD_vs_Control,Arid4a,-1.8894791134680053,0.27748242020606995,6,mouseKD
mouseKD,KD_vs_Control,Batf,-1.8745609711817768,0.2849540114402771,8,mouseKD
mouseKD,KD_vs_Control,Srsf2,1.8684154055205608,0.28569549322128296,12,mouseKD
mouseKD,KD_vs_Control,Twist2,1.8670402119271123,0.28569549322128296,26,mouseKD
mouseKD,KD_vs_Control,Ezh2,1.8603191785350177,0.28623396158218384,107,mouseKD
mouseKD,KD_vs_Control,Nfib,-1.8567844288827409,0.28623396158218384,17,mouseKD
mouseKD,KD_vs_Control,Pax9,-1.8572352756443822,0.28623396158218384,6,mouseKD
mouseKD,KD_vs_Control,Foxe1,-1.8519827073747261,0.28732603788375854,5,mouseKD
mouseKD,KD_vs_Control,Hlx,-1.8422733576293595,0.2916127145290375,13,mouseKD
mouseKD,KD_vs_Control,Jund,1.8351030773349268,0.2931620478630066,63,mouseKD
mouseKD,KD_vs_Control,Tbx1,-1.8337542355107235,0.2931620478630066,9,mouseKD
mouseKD,KD_vs_Control,Klf7,-1.830518036248069,0.2932853400707245,6,mouseKD
mouseKD,KD_vs_Control,Vsx2,1.8233495726411029,0.29599079489707947,19,mouseKD
mouseKD,KD_vs_Control,Pax6,-1.8191934738671918,0.2967371344566345,94,mouseKD
mouseKD,KD_vs_Control,Smad1,1.7964842813871629,0.30989864468574524,48,mouseKD
mouseKD,KD_vs_Control,Mecp2,-1.793280138381619,0.3100300431251526,23,mouseKD
mouseKD,KD_vs_Control,Sfpq,1.7836667966106516,0.3145471215248108,19,mouseKD
mouseKD,KD_vs_Control,Plag1,1.778476641536923,0.31606101989746094,6,mouseKD
mouseKD,KD_vs_Control,Ep300,1.7711625453890867,0.31730106472969055,50,mouseKD
mouseKD,KD_vs_Control,Nfix,-1.7707425992051333,0.31730106472969055,20,mouseKD
mouseKD,KD_vs_Control,Lrrfip1,1.7666932698204083,0.3173341155052185,10,mouseKD
mouseKD,KD_vs_Control,Sox5,-1.7648206561876472,0.3173341155052185,9,mouseKD
mouseKD,KD_vs_Control,Bcl6,-1.748916752522352,0.31916651129722595,53,mouseKD
mouseKD,KD_vs_Control,Bcor,-1.7445457711084966,0.31916651129722595,5,mouseKD
mouseKD,KD_vs_Control,Esrrb,-1.744140651152765,0.31916651129722595,6,mouseKD
mouseKD,KD_vs_Control,Id2,1.7420459983754095,0.31916651129722595,44,mouseKD
mouseKD,KD_vs_Control,Mxi1,1.743248109783761,0.31916651129722595,8,mouseKD
mouseKD,KD_vs_Control,Prox1,-1.7584295084118173,0.31916651129722595,20,mouseKD
mouseKD,KD_vs_Control,Runx1,1.7495519616656265,0.31916651129722595,121,mouseKD
mouseKD,KD_vs_Control,Ctcf,1.736876509333788,0.3207797110080719,96,mouseKD
mouseKD,KD_vs_Control,Peg3,1.728896612554845,0.3224160671234131,5,mouseKD
mouseKD,KD_vs_Control,Stat5a,1.7300116744785445,0.3224160671234131,139,mouseKD
mouseKD,KD_vs_Control,Spic,1.7250747657754244,0.32313209772109985,5,mouseKD
mouseKD,KD_vs_Control,Sox2,-1.7114300036199614,0.32945358753204346,47,mouseKD
mouseKD,KD_vs_Control,Zeb2,1.7104231067541376,0.32945358753204346,20,mouseKD
mouseKD,KD_vs_Control,Nr3c1,1.6997020015836475,0.33504748344421387,178,mouseKD
mouseKD,KD_vs_Control,Pawr,-1.693197307649246,0.3377073109149933,6,mouseKD
mouseKD,KD_vs_Control,Hsf2,-1.688271255099758,0.33926108479499817,20,mouseKD
mouseKD,KD_vs_Control,Tcf21,1.6655643610336768,0.3517068326473236,12,mouseKD
mouseKD,KD_vs_Control,Vdr,1.6675849016829354,0.3517068326473236,88,mouseKD
mouseKD,KD_vs_Control,Nfkb1,1.6563707763417246,0.35645928978919983,250,mouseKD
mouseKD,KD_vs_Control,Id4,1.6473393343993055,0.3611402213573456,10,mouseKD
mouseKD,KD_vs_Control,Otx2,-1.6410637517233482,0.36379945278167725,14,mouseKD
mouseKD,KD_vs_Control,Irf2,1.63153829143616,0.3661702871322632,38,mouseKD
mouseKD,KD_vs_Control,Kdm5a,-1.6298104598560164,0.3661702871322632,16,mouseKD
