"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000272540",29.0559678928368,7.80107201751901,1.2594459076294,6.19405086813343,5.86372888980424e-10,1.11436719016258e-09,"NA","AL662797.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to TUBB"
"ENSG00000167962",2059.62931576486,0.633065682194465,0.102209421662237,6.19380945414706,5.87272176135923e-10,1.11598333454163e-09,"90850","ZNF598","protein_coding","HGNC Symbol",10,"zinc finger protein 598 [Source:HGNC Symbol;Acc:HGNC:28079]"
"ENSG00000178104",1277.41360454063,0.529452359821203,0.0854814446704664,6.19376944157014,5.87421356258531e-10,1.11617391289074e-09,"9659","PDE4DIP","protein_coding","HGNC Symbol",50,"phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]"
"ENSG00000227941",21.094130248329,-4.52143320675539,0.730000720511186,-6.19373800561353,5.87538585839694e-10,1.11630375455395e-09,"NA","UQCRBP2","processed_pseudogene","HGNC Symbol",1,"ubiquinol-cytochrome c reductase binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:12584]"
"ENSG00000139292",284.133073874743,4.34783329763833,0.701983713479781,6.19363841945253,5.87910108876274e-10,1.11691668350215e-09,"8549","LGR5","protein_coding","HGNC Symbol",6,"leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]"
"ENSG00000182944",13438.0755147943,-0.384188125807826,0.0620304784087178,-6.19353801007977,5.88284935120557e-10,1.11753578538878e-09,"2130","EWSR1","protein_coding","HGNC Symbol",22,"EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]"
"ENSG00000270959",64.8259896288379,1.81348282623626,0.292818503900474,6.19319749974765,5.89557790594252e-10,1.11986058401421e-09,"NA","LPP-AS2","lncRNA","HGNC Symbol",1,"LPP antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:27952]"
"ENSG00000134250",10522.7674699937,-0.846216674090232,0.136662878466501,-6.19200095582399,5.94051917679074e-10,1.12830326793787e-09,"4853","NOTCH2","protein_coding","HGNC Symbol",13,"notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]"
"ENSG00000237914",17.380808805893,-8.08406744084513,1.30564211811472,-6.19164113096942,5.954099174874e-10,1.13078848816549e-09,"NA","SIRPG-AS1","lncRNA","HGNC Symbol",2,"SIRPG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51229]"
"ENSG00000171396",16.4479197500962,-8.00705695440781,1.29321387980844,-6.19159528012014,5.95583178674441e-10,1.13102345442834e-09,"84616","KRTAP4-4","protein_coding","HGNC Symbol",1,"keratin associated protein 4-4 [Source:HGNC Symbol;Acc:HGNC:16928]"
"ENSG00000009413",1874.30141821767,-0.475466877608918,0.0768030698227194,-6.19072751527269,5.98871579631385e-10,1.13717359752013e-09,"5980","REV3L","protein_coding","HGNC Symbol",13,"REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]"
"ENSG00000240875",39.8134315188352,2.91662302635499,0.4711318710476,6.19067230554715,5.99081395624567e-10,1.13747740037499e-09,"NA","LINC00886","lncRNA","HGNC Symbol",5,"long intergenic non-protein coding RNA 886 [Source:HGNC Symbol;Acc:HGNC:48572]"
"ENSG00000198399",1862.05739979319,-0.949319410053608,0.153351932240929,-6.19046265789562,5.99878782480755e-10,1.13889668224829e-09,"50618","ITSN2","protein_coding","HGNC Symbol",13,"intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184]"
"ENSG00000102309",1050.82459155921,-0.954977397663938,0.154266292754606,-6.1904475735541,5.9993619511773e-10,1.1389109707748e-09,"5303","PIN4","protein_coding","HGNC Symbol",9,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]"
"ENSG00000107485",340.620314695704,-1.41484236661714,0.22856167760368,-6.19019943085312,6.00881422993619e-10,1.14061053354488e-09,"2625","GATA3","protein_coding","HGNC Symbol",5,"GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]"
"ENSG00000273329",70.5382387526607,1.73910559308183,0.280953537422414,6.19001137710212,6.01598727119199e-10,1.14187719821511e-09,"NA","AC078846.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000261760",46.760668157633,7.51651219271101,1.21455387625897,6.1887021561062,6.06615770826941e-10,1.15130418554984e-09,"NA","AC140479.3","transcribed_unprocessed_pseudogene","Clone-based (Ensembl) gene",5,"novel ion transport protein domain-containing pseudogene"
"ENSG00000227261",16.1972538973658,-7.98940959014938,1.29103322948659,-6.18838416213852,6.07840498558525e-10,1.1535327167158e-09,"NA","YWHAZP7","processed_pseudogene","HGNC Symbol",1,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39028]"
"ENSG00000198570",26.7386126659578,-7.74063000651377,1.25089012912131,-6.18809744062108,6.08946851145812e-10,1.155536248995e-09,"343035","RD3","protein_coding","HGNC Symbol",2,"retinal degeneration 3, GUCY2D regulator [Source:HGNC Symbol;Acc:HGNC:19689]"
"ENSG00000197324",4686.21671462096,0.666237507541591,0.10767310021325,6.18759473092243,6.10891366694831e-10,1.15912981230411e-09,"26020","LRP10","protein_coding","HGNC Symbol",5,"LDL receptor related protein 10 [Source:HGNC Symbol;Acc:HGNC:14553]"
"ENSG00000106018",16.4787770332315,-8.01746870624355,1.29580759062705,-6.18723702827197,6.12278672818956e-10,1.16166559465277e-09,"7434","VIPR2","protein_coding","HGNC Symbol",4,"vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]"
"ENSG00000246089",36.8149406588697,2.85435359500922,0.461343726242374,6.18704326654188,6.13031437107967e-10,1.16299715050481e-09,"NA","AC016065.1","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000244640",18.2317074739036,-8.1663841528499,1.31997966581547,-6.18674996618588,6.14172627199613e-10,1.16506531607538e-09,"NA","AC096922.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein, large, P0 (RPLP0) pseudogene"
"ENSG00000185838",81.352243038411,1.91492323725275,0.309558862306811,6.18597452834294,6.17199739232022e-10,1.17071037277061e-09,"54584","GNB1L","protein_coding","HGNC Symbol",6,"G protein subunit beta 1 like [Source:HGNC Symbol;Acc:HGNC:4397]"
"ENSG00000260996",20.6666317194942,-5.87899982089031,0.9504461429461,-6.18551599637951,6.18996575174957e-10,1.1740210859221e-09,"NA","BX255925.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, overlapping NRARP"
"ENSG00000119917",182.400863560493,1.54535702373301,0.249835812045939,6.18549042700433,6.19096923245498e-10,1.17411386922202e-09,"3437","IFIT3","protein_coding","HGNC Symbol",2,"interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]"
"ENSG00000164989",102.209713396233,-1.37558642728942,0.222420927483176,-6.18460880842008,6.22566596905269e-10,1.18059601356818e-09,"203238","CCDC171","protein_coding","HGNC Symbol",9,"coiled-coil domain containing 171 [Source:HGNC Symbol;Acc:HGNC:29828]"
"ENSG00000101898",103.043186574575,-1.69208276363802,0.273653880272207,-6.18329534357374,6.27771047216385e-10,1.19036652889951e-09,"NA","MCTS2P","protein_coding","HGNC Symbol",1,"MCTS family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49760]"
"ENSG00000161940",26.8216906247435,-7.75182276810064,1.25378029527285,-6.18276008749499,6.29904089085404e-10,1.19431196360932e-09,"255877","BCL6B","protein_coding","HGNC Symbol",6,"BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002]"
"ENSG00000238029",25.0351640827449,-4.62324861960348,0.747785246076508,-6.18258870960722,6.30588538101772e-10,1.19551040731303e-09,"NA","RALBP1P2","processed_pseudogene","HGNC Symbol",1,"RALBP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54697]"
"ENSG00000154727",801.2193836035,-0.78713477977887,0.127352205750607,-6.18077068347219,6.37894195581704e-10,1.20926052355147e-09,"2551","GABPA","protein_coding","HGNC Symbol",3,"GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071]"
"ENSG00000056291",30.1728931591863,4.63831476181809,0.750506463343288,6.18024625818111,6.40016877047775e-10,1.21318376810036e-09,"10886","NPFFR2","protein_coding","HGNC Symbol",5,"neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]"
"ENSG00000112624",997.082078472551,-0.580749980804874,0.0939746517224472,-6.1798577612196,6.41593812484574e-10,1.21607195840787e-09,"23506","BICRAL","protein_coding","HGNC Symbol",3,"BRD4 interacting chromatin remodeling complex associated protein like [Source:HGNC Symbol;Acc:HGNC:21111]"
"ENSG00000261678",33.7070162222059,-3.3717406513626,0.545694209333202,-6.17880965876954,6.45867063824209e-10,1.22406982127733e-09,"83482","SCRT1","protein_coding","HGNC Symbol",1,"scratch family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:15950]"
"ENSG00000272894",29.8781115713488,7.83863273496664,1.26872814464652,6.1783391249278,6.47794511488742e-10,1.22762087634166e-09,"NA","AC004982.2","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000268473",16.1145224693468,-7.97911742689304,1.29147578670491,-6.17829424990696,6.47978625879531e-10,1.22786786427869e-09,"NA","AC092327.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"chloride intracellular channel 1 (CLIC1) pseudogene"
"ENSG00000254226",27.5700214033859,-6.92099097475654,1.12030990778768,-6.17774682402275,6.50228733109977e-10,1.23202937811443e-09,"NA","LINC01933","lncRNA","HGNC Symbol",6,"long intergenic non-protein coding RNA 1933 [Source:HGNC Symbol;Acc:HGNC:52756]"
"ENSG00000180638",23.1641775312877,-3.54850302450635,0.574570904376866,-6.17591840706722,6.57799539757534e-10,1.24627082926676e-09,"146802","SLC47A2","protein_coding","HGNC Symbol",10,"solute carrier family 47 member 2 [Source:HGNC Symbol;Acc:HGNC:26439]"
"ENSG00000108654",36040.8103773463,-0.475567526582394,0.0770116584900994,-6.17526665321112,6.60518950676114e-10,1.25131919707374e-09,"1655","DDX5","protein_coding","HGNC Symbol",35,"DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]"
"ENSG00000275340",19.3968461583976,-5.34156300136513,0.865447533052543,-6.17202406542747,6.74212350364203e-10,1.27715465970916e-09,"NA","FGD5P1","transcribed_unprocessed_pseudogene","HGNC Symbol",2,"FYVE, RhoGEF and PH domain containing 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44498]"
"ENSG00000166501",44.3945414875511,-3.43358448116092,0.556332071549387,-6.17182552786931,6.75059709818239e-10,1.27865371070691e-09,"5579","PRKCB","protein_coding","HGNC Symbol",12,"protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]"
"ENSG00000266194",16.7508542571764,-8.04006278750206,1.30275510186778,-6.17158418798353,6.76091149033216e-10,1.28050115583444e-09,"NA","MIR4661","miRNA","HGNC Symbol",1,"microRNA 4661 [Source:HGNC Symbol;Acc:HGNC:41582]"
"ENSG00000158445",37.2125497872296,-2.7284243995054,0.442107330411256,-6.17140728466858,6.76848175383043e-10,1.28182860588925e-09,"3745","KCNB1","protein_coding","HGNC Symbol",9,"potassium voltage-gated channel subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:6231]"
"ENSG00000205534",34.0762283176865,3.10082801215783,0.502509419162603,6.17068634718359,6.79941860682276e-10,1.28758068010753e-09,"NA","SMG1P2","unprocessed_pseudogene","HGNC Symbol",1,"SMG1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49859]"
"ENSG00000162399",27.1609213591061,-7.76860228945238,1.25901738805629,-6.17036933973228,6.81306564888507e-10,1.29005796436963e-09,"7809","BSND","protein_coding","HGNC Symbol",1,"barttin CLCNK type accessory subunit beta [Source:HGNC Symbol;Acc:HGNC:16512]"
"ENSG00000213639",3384.49904144007,-0.919728642075939,0.149058112175716,-6.17026895518255,6.81739273096995e-10,1.29077024421997e-09,"5500","PPP1CB","protein_coding","HGNC Symbol",9,"protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]"
"ENSG00000223675",15.9739341667973,-7.96915891815862,1.29157366402375,-6.17011568146381,6.8240047763712e-10,1.29191499332079e-09,"NA","AC093117.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000235064",28.4095666059754,-3.73156287505275,0.604801542277172,-6.1698964275171,6.83347400688177e-10,1.2936004276709e-09,"NA","SLC25A5P2","processed_pseudogene","HGNC Symbol",1,"solute carrier family 25 member 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35470]"
"ENSG00000225377",45.3376434772244,6.57980026215426,1.06648136037947,6.16963456333927,6.84480030437834e-10,1.29563710263624e-09,"NA","NRSN2-AS1","lncRNA","HGNC Symbol",4,"NRSN2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51222]"
"ENSG00000232766",24.496780897425,-5.6482934381433,0.915663427287651,-6.16852575937699,6.89296221053771e-10,1.30464539269256e-09,"NA","KIAA1143P2","processed_pseudogene","HGNC Symbol",1,"KIAA1143 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54594]"
"ENSG00000243064",26.7195172448414,-6.87308723431335,1.11427101857725,-6.16823655979961,6.90557811644444e-10,1.30692488102816e-09,"NA","ABCC13","transcribed_unprocessed_pseudogene","HGNC Symbol",6,"ATP binding cassette subfamily C member 13 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16022]"
"ENSG00000070785",682.691477090564,-0.709542245979261,0.115035825182073,-6.16801109442412,6.91542933545678e-10,1.30868080013659e-09,"8891","EIF2B3","protein_coding","HGNC Symbol",10,"eukaryotic translation initiation factor 2B subunit gamma [Source:HGNC Symbol;Acc:HGNC:3259]"
"ENSG00000073921",6560.69913090512,-0.679603956223888,0.11019721261377,-6.16716103887153,6.9526940978462e-10,1.31562375676609e-09,"8301","PICALM","protein_coding","HGNC Symbol",24,"phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]"
"ENSG00000140854",907.32143779297,-0.724053444290006,0.117409002020336,-6.16693295940455,6.96272593891558e-10,1.31741283926274e-09,"10300","KATNB1","protein_coding","HGNC Symbol",10,"katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]"
"ENSG00000108506",1202.21355925594,-0.814196302348105,0.132028410897189,-6.16682649450444,6.96741352092703e-10,1.31819052525702e-09,"57508","INTS2","protein_coding","HGNC Symbol",10,"integrator complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:29241]"
"ENSG00000232400",23.756447449926,-4.17030603799874,0.676288427269089,-6.16646074344166,6.98354077577803e-10,1.32113221669715e-09,"NA","RAD17P1","processed_pseudogene","HGNC Symbol",1,"RAD17 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9808]"
"ENSG00000168679",84.7086453409647,1.66685818234432,0.270314270932056,6.16637137431521,6.98748690867481e-10,1.32176921140978e-09,"9122","SLC16A4","protein_coding","HGNC Symbol",10,"solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]"
"ENSG00000134184",659.555025648564,-1.4086176489265,0.228446522304158,-6.166071755958,7.00073256618662e-10,1.32410395239262e-09,"2944","GSTM1","protein_coding","HGNC Symbol",8,"glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]"
"ENSG00000254632",17.4358475809834,-8.08818992404617,1.31172893367613,-6.16605284552119,7.00156938821011e-10,1.32410395239262e-09,"NA","AP003119.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000259057",17.4358475809834,-8.08818992404617,1.31172893367613,-6.16605284552119,7.00156938821011e-10,1.32410395239262e-09,"NA","AC105109.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"thyroid hormone receptor associated protein 3 (THRAP3) pseudogene"
"ENSG00000230053",26.7100713329206,-6.87008407951115,1.11420196937528,-6.1659234755824,7.00729686663773e-10,1.32507734171572e-09,"NA","AC093578.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"chromosome 11 open reading frame 23 (C11orf23) pseudogene"
"ENSG00000231072",28.2065024672491,-6.95849742174705,1.12864113441959,-6.16537640666935,7.03156732583112e-10,1.32955675044496e-09,"NA","GAPDHP64","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde-3-phosphate dehydrogenase pseudogene 64 [Source:HGNC Symbol;Acc:HGNC:4158]"
"ENSG00000054938",29.6740875882057,-3.29388239250795,0.534336338060445,-6.16443643803865,7.07346023438089e-10,1.33736726418978e-09,"25884","CHRDL2","protein_coding","HGNC Symbol",10,"chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]"
"ENSG00000169325",16.6593220000705,-8.03380157747238,1.30328452894242,-6.16427295733464,7.08077112341425e-10,1.33863866137419e-09,"NA","GUSBP12","unprocessed_pseudogene","HGNC Symbol",1,"GUSB pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:42326]"
"ENSG00000249328",32.8623563053332,3.40770486277794,0.552880858951145,6.16354284581782,7.113511926331e-10,1.34471704295882e-09,"NA","AC036214.1","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000237115",23.335275417717,-5.62014310710818,0.911873045922532,-6.16329557303927,7.12463396172183e-10,1.34670800915805e-09,"NA","AL139805.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"T-cell activation leucine repeat-rich protein (TA-LRRP) pseudogene"
"ENSG00000145907",4560.13072552668,0.415088076610189,0.0673491546076724,6.16322623540255,7.1277557302469e-10,1.34718654956153e-09,"10146","G3BP1","protein_coding","HGNC Symbol",14,"G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]"
"ENSG00000253516",16.1022584579859,-7.97825998490525,1.29459888748091,-6.1627273606188,7.15025579765876e-10,1.35121546114187e-09,"NA","HMGB1P41","processed_pseudogene","HGNC Symbol",1,"high mobility group box 1 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:39188]"
"ENSG00000259678",16.1022584579859,-7.97825998490525,1.29459888748091,-6.1627273606188,7.15025579765876e-10,1.35121546114187e-09,"NA","AC066613.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to DMXL2"
"ENSG00000271474",23.7213059658501,-3.14031423797177,0.509575435620219,-6.16260914176446,7.15559780739479e-10,1.35211304372474e-09,"NA","AC106881.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to UNC5C"
"ENSG00000162231",2938.58915035577,-0.464364550567252,0.0753526408280605,-6.16255177607959,7.15819141977915e-10,1.35237926277357e-09,"10482","NXF1","protein_coding","HGNC Symbol",17,"nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]"
"ENSG00000223624",20.9085816661802,-4.8715075048619,0.79050048531789,-6.16256105510533,7.15777183510687e-10,1.35237926277357e-09,"NA","AL033528.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L39 (RPL39) pseudogene"
"ENSG00000170946",179.66395238709,1.20745779540322,0.195942311644787,6.16231269942427,7.16901041145161e-10,1.35431119316045e-09,"120526","DNAJC24","protein_coding","HGNC Symbol",11,"DnaJ heat shock protein family (Hsp40) member C24 [Source:HGNC Symbol;Acc:HGNC:26979]"
"ENSG00000162366",25.8278171849796,-6.79884699851358,1.10339574919132,-6.16174840577052,7.1946098213902e-10,1.35903476933922e-09,"10158","PDZK1IP1","protein_coding","HGNC Symbol",4,"PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16887]"
"ENSG00000159650",21.2212858215955,-4.90619143044298,0.796293229297432,-6.16128738752646,7.21559026710495e-10,1.36288513111612e-09,"131669","UROC1","protein_coding","HGNC Symbol",2,"urocanate hydratase 1 [Source:HGNC Symbol;Acc:HGNC:26444]"
"ENSG00000215374",46.9814030299595,7.52485220361624,1.22134191058113,6.16113484555346,7.22254542073172e-10,1.36408596918684e-09,"NA","FAM66B","lncRNA","HGNC Symbol",9,"family with sequence similarity 66 member B [Source:HGNC Symbol;Acc:HGNC:28890]"
"ENSG00000223928",17.2737466098853,-8.080027921072,1.31145801294419,-6.16110301765023,7.22399743888752e-10,1.36424734494005e-09,"NA","NUP35P1","processed_pseudogene","HGNC Symbol",1,"nucleoporin 35 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52370]"
"ENSG00000270871",46.5159107872802,7.51016493468846,1.21910129157257,6.16041094091598,7.25564112361649e-10,1.37010989952162e-09,"NA","AC015849.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense TAF15"
