"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","chromosome_name","start_position","end_position","gene_biotype","description"
"ENSMUSG00000026923",763.934885807766,-1.78209434178009,0.206597603937583,3.91983475043077e-19,5.93070997740175e-17,"18128","Notch1","2",26347915,26406675,"protein_coding","notch 1 [Source:MGI Symbol;Acc:MGI:97363]"
"ENSMUSG00000059921",180.379882927615,-2.80566851315031,0.327365188489322,5.30141104730048e-19,7.94877333875873e-17,"22253","Unc5c","3",141170977,141540685,"protein_coding","unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]"
"ENSMUSG00000055782",131.375559437957,-2.85129199386113,0.332475887529277,5.68999734199147e-19,8.45523444310393e-17,"26874","Abcd2","15",91030074,91076002,"protein_coding","ATP-binding cassette, sub-family D member 2 [Source:MGI Symbol;Acc:MGI:1349467]"
"ENSMUSG00000068101",525.407349182244,-1.26473005566216,0.146961488157027,6.3309908232784e-19,9.3244849798073e-17,"66570","Cenpm","15",82117980,82128949,"protein_coding","centromere protein M [Source:MGI Symbol;Acc:MGI:1913820]"
"ENSMUSG00000018334",394.431197479907,-1.37775925715726,0.160890159334329,8.25895464893773e-19,1.2057349317743e-16,"16706","Ksr1","11",78904266,79037233,"protein_coding","kinase suppressor of ras 1 [Source:MGI Symbol;Acc:MGI:105051]"
"ENSMUSG00000025764",1691.75125950176,1.20293823416636,0.140432436715521,9.2277062919922e-19,1.33544970276197e-16,"269424","Jade1","3",41510166,41571299,"protein_coding","jade family PHD finger 1 [Source:MGI Symbol;Acc:MGI:1925835]"
"ENSMUSG00000018217",1414.67305102687,-1.83989458763886,0.215919776388742,9.56391467738271e-19,1.37217441358345e-16,"18858","Pmp22","11",63019808,63050373,"protein_coding","peripheral myelin protein 22 [Source:MGI Symbol;Acc:MGI:97631]"
"ENSMUSG00000039519",462.678944159967,-2.38942978710007,0.281056271382638,1.02693263102513e-18,1.46078972462832e-16,"13123","Cyp7b1","3",18126114,18297502,"protein_coding","cytochrome P450, family 7, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:104978]"
"ENSMUSG00000043079",3677.30533781916,-1.55767470086154,0.182875161928192,1.09324263376354e-18,1.54193535201073e-16,"104027","Synpo","18",60727045,60793214,"protein_coding","synaptopodin [Source:MGI Symbol;Acc:MGI:1099446]"
"ENSMUSG00000020888",1694.02490391439,-0.921577884665198,0.107618137624174,1.27443158796935e-18,1.78238360660285e-16,"13543","Dvl2","11",69891421,69903127,"protein_coding","dishevelled segment polarity protein 2 [Source:MGI Symbol;Acc:MGI:106613]"
"ENSMUSG00000042377",74.7835214978113,-3.00808647006706,0.353937883112977,1.33762343919281e-18,1.8398402395443e-16,"69640","Fam83g","11",61574917,61600777,"protein_coding","family with sequence similarity 83, member G [Source:MGI Symbol;Acc:MGI:1916890]"
"ENSMUSG00000058135",829.986471668638,-1.40932211918077,0.16570755604429,1.32823547658679e-18,1.8398402395443e-16,"14862","Gstm1","3",107919571,107925289,"protein_coding","glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]"
"ENSMUSG00000055421",117.712902891891,-2.05648156751934,0.242679667080441,1.58417540032641e-18,2.16110091701906e-16,"211712","Pcdh9","14",93250846,94128115,"protein_coding","protocadherin 9 [Source:MGI Symbol;Acc:MGI:1306801]"
"ENSMUSG00000020387",1489.61415925338,-1.18875391965058,0.140386479081198,2.12655383255834e-18,2.87741751506247e-16,"76901","Jade2","11",51704282,51748480,"protein_coding","jade family PHD finger 2 [Source:MGI Symbol;Acc:MGI:1924151]"
"ENSMUSG00000119972",891.429157185309,1.14054725321395,0.134721543435859,2.41941964183613e-18,3.24729041121602e-16,"#N/A","Gm6634","3",70567629,70785585,"lncRNA","predicted gene 6634 [Source:MGI Symbol;Acc:MGI:3643829]"
"ENSMUSG00000039774",52.9394146864097,-4.43221399039644,0.518926272399354,2.68410402158578e-18,3.57372345850018e-16,"230145","Galnt12","4",47091909,47123070,"protein_coding","polypeptide N-acetylgalactosaminyltransferase 12 [Source:MGI Symbol;Acc:MGI:2444664]"
"ENSMUSG00000033287",2326.42517904287,-0.874234889859231,0.103091275280553,2.81097876413742e-18,3.71294599774119e-16,"72844","Kctd17","15",78312764,78323503,"protein_coding","potassium channel tetramerisation domain containing 17 [Source:MGI Symbol;Acc:MGI:1920094]"
"ENSMUSG00000057604",63.0251686055373,-5.33289329660331,0.621258056120279,2.9990076568702e-18,3.93011688451109e-16,"30937","Lmcd1","6",112250719,112307386,"protein_coding","LIM and cysteine-rich domains 1 [Source:MGI Symbol;Acc:MGI:1353635]"
"ENSMUSG00000026825",2257.85989396708,-1.11654833847401,0.132704363530018,3.6839764823371e-18,4.76186425591098e-16,"13429","Dnm1","2",32198483,32243350,"protein_coding","dynamin 1 [Source:MGI Symbol;Acc:MGI:107384]"
"ENSMUSG00000029661",48460.6328002428,-1.1392523797948,0.135065588510647,3.69092404622073e-18,4.76186425591098e-16,"12843","Col1a2","6",4504814,4541544,"protein_coding","collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"
"ENSMUSG00000004319",1046.94455133667,1.28715216299547,0.153529897647638,4.10940787698008e-18,5.26099040742919e-16,"12725","Clcn3","8",61363423,61436334,"protein_coding","chloride channel, voltage-sensitive 3 [Source:MGI Symbol;Acc:MGI:103555]"
"ENSMUSG00000024140",92.5782014325354,-3.54498187454302,0.425556787923026,5.24480178009857e-18,6.65226086563076e-16,"13819","Epas1","17",87061128,87140838,"protein_coding","endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"ENSMUSG00000031137",84.077050007607,-2.7958065151955,0.335002754931436,5.27608264293253e-18,6.65226086563076e-16,"14168","Fgf13","X",58107505,58613431,"protein_coding","fibroblast growth factor 13 [Source:MGI Symbol;Acc:MGI:109178]"
"ENSMUSG00000061013",303.116236741998,-2.16588165926619,0.260520040776061,5.37942385008727e-18,6.73156023586485e-16,"210719","Mkx","18",6934518,7004780,"protein_coding","mohawk homeobox [Source:MGI Symbol;Acc:MGI:2687286]"
"ENSMUSG00000036782",192.671414379052,-8.70912876556647,0.976046750557596,7.14703628821442e-18,8.87672574214572e-16,"67455","Klhl13","X",23085510,23231321,"protein_coding","kelch-like 13 [Source:MGI Symbol;Acc:MGI:1914705]"
"ENSMUSG00000037902",330.37356593196,-1.94575298906472,0.235606112386212,8.81652016841752e-18,1.08691366787387e-15,"19261","Sirpa","2",129434755,129474148,"protein_coding","signal-regulatory protein alpha [Source:MGI Symbol;Acc:MGI:108563]"
"ENSMUSG00000041189",173.795424725569,2.02722612346122,0.246516783875415,1.16349722911258e-17,1.42382973412652e-15,"11443","Chrnb1","11",69674862,69686769,"protein_coding","cholinergic receptor nicotinic beta 1 subunit [Source:MGI Symbol;Acc:MGI:87890]"
"ENSMUSG00000024812",818.495721485475,1.51939753613507,0.184522532091847,1.30385284515632e-17,1.58394327751362e-15,"21873","Tjp2","19",24071869,24202394,"protein_coding","tight junction protein 2 [Source:MGI Symbol;Acc:MGI:1341872]"
"ENSMUSG00000039476",337.396710046992,-1.66361645899364,0.203389648248643,1.81447425416641e-17,2.18828224725302e-15,"20204","Prrx2","2",30724984,30771263,"protein_coding","paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]"
"ENSMUSG00000059323",710.28809588836,-1.00769223091371,0.122636175689669,2.15973274188206e-17,2.58593036137721e-15,"72749","Tonsl","15",76510202,76524158,"protein_coding","tonsoku-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:1919999]"
"ENSMUSG00000021822",558.54765058671,2.13376539502408,0.262185190460874,2.34447577365294e-17,2.78707930720756e-15,"18792","Plau","14",20886728,20893453,"protein_coding","plasminogen activator, urokinase [Source:MGI Symbol;Acc:MGI:97611]"
"ENSMUSG00000022912",1509.20351664437,1.27884889433593,0.156392114990125,2.36662544849583e-17,2.79345725810753e-15,"19128","Pros1","16",62674670,62749709,"protein_coding","protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]"
"ENSMUSG00000018661",1310.4939245586,-0.946836412495126,0.11527732796694,2.41478635512617e-17,2.83023164143414e-15,"16834","Cog1","11",113539995,113557880,"protein_coding","component of oligomeric golgi complex 1 [Source:MGI Symbol;Acc:MGI:1333873]"
"ENSMUSG00000066191",50.0110573909178,-4.22153320278047,0.510716062956176,2.5264597800673e-17,2.94041049787833e-15,"75691","Anks6","4",47015669,47057427,"protein_coding","ankyrin repeat and sterile alpha motif domain containing 6 [Source:MGI Symbol;Acc:MGI:1922941]"
"ENSMUSG00000024843",1293.83938080267,1.11717614631886,0.13701632592359,3.36488978837661e-17,3.88901810749667e-15,"12660","Chka","19",3901773,3944369,"protein_coding","choline kinase alpha [Source:MGI Symbol;Acc:MGI:107760]"
"ENSMUSG00000031827",1572.84070994827,-1.43016399039297,0.17617428381623,3.40111723600663e-17,3.90377890750747e-15,"72042","Cotl1","8",120535961,120567283,"protein_coding","coactosin like F-actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1919292]"
"ENSMUSG00000022324",690.225300043596,-1.25617656043365,0.154562180609924,3.54909791122965e-17,4.04572852990377e-15,"17181","Matn2","15",34306823,34436419,"protein_coding","matrilin 2 [Source:MGI Symbol;Acc:MGI:109613]"
"ENSMUSG00000139920",154.913615590967,2.00615692895502,0.248316975090451,3.70231611000985e-17,4.19167666795197e-15,"#N/A","","X",9177507,9198931,"lncRNA","novel transcript, antisense to Xk"
"ENSMUSG00000139756",1875.98285156578,0.914506172396631,0.112162090393722,4.24353098130674e-17,4.77196527850595e-15,"#N/A","","11",5691221,5692460,"lncRNA","novel transcript, antisense to Urgcp"
"ENSMUSG00000040699",1990.72538311041,-1.06307747935775,0.130970806932153,4.57828152570083e-17,5.11384828404288e-15,"67803","Limd2","11",106047082,106051686,"protein_coding","LIM domain containing 2 [Source:MGI Symbol;Acc:MGI:1915053]"
"ENSMUSG00000021550",64.9963601316931,2.85933633519924,0.354372852753813,5.3200566969247e-17,5.90278024046119e-15,"70153","Qng1","13",58527631,58533039,"protein_coding","Q-nucleotide N-glycosylase 1 [Source:MGI Symbol;Acc:MGI:1917403]"
"ENSMUSG00000034714",1005.34212972043,-1.26414525767435,0.156726053357865,5.74574893371671e-17,6.33288076184419e-15,"117160","Ttyh2","11",114566257,114611803,"protein_coding","tweety family member 2 [Source:MGI Symbol;Acc:MGI:2157091]"
"ENSMUSG00000020282",2084.02841868108,-0.851680348303303,0.104959437179919,6.33598160947228e-17,6.93748302147678e-15,"13650","Rhbdf1","11",32159585,32172300,"protein_coding","rhomboid 5 homolog 1 [Source:MGI Symbol;Acc:MGI:104328]"
"ENSMUSG00000024805",929.528696651153,1.19605184683793,0.148687498715309,7.48642456617611e-17,8.14356627809602e-15,"76073","Pcgf5","19",36325709,36438370,"protein_coding","polycomb group ring finger 5 [Source:MGI Symbol;Acc:MGI:1923505]"
"ENSMUSG00000029673",209.170296957892,-9.67491556966016,1.30547159281352,8.28355178084909e-17,8.95215274601762e-15,"319974","Auts2","5",131466171,132572183,"protein_coding","autism susceptibility candidate 2 [Source:MGI Symbol;Acc:MGI:1919847]"
"ENSMUSG00000026389",1439.53652805181,-1.21718029242979,0.151839167846942,8.93223195837045e-17,9.52943182584355e-15,"68428","Steap3","1",120118487,120200435,"protein_coding","STEAP family member 3 [Source:MGI Symbol;Acc:MGI:1915678]"
"ENSMUSG00000051439",436.047105730732,1.24423913776595,0.155172196239851,8.89700347864236e-17,9.52943182584355e-15,"12475","Cd14","18",36858120,36859851,"protein_coding","CD14 antigen [Source:MGI Symbol;Acc:MGI:88318]"
"ENSMUSG00000033350",195.564983704086,-2.17640595324013,0.273358740683108,9.11988150499932e-17,9.66765527947157e-15,"54371","Chst2","9",95281345,95288775,"protein_coding","carbohydrate sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1891160]"
"ENSMUSG00000043099",309.348193443807,-1.48044723315221,0.185520285262541,1.03034198882254e-16,1.0853152987325e-14,"15248","Hic1","11",75055391,75060345,"protein_coding","hypermethylated in cancer 1 [Source:MGI Symbol;Acc:MGI:1338010]"
"ENSMUSG00000051726",301.333911114316,1.64350364494357,0.206032133497953,1.05719866238826e-16,1.10660109044829e-14,"382571","Kcnf1","12",17222101,17226889,"protein_coding","potassium voltage-gated channel, subfamily F, member 1 [Source:MGI Symbol;Acc:MGI:2687399]"
"ENSMUSG00000024743",68.4140899594162,7.15400024121245,0.851903263364158,1.23098210254894e-16,1.28045219579513e-14,"54525","Syt7","19",10366454,10430544,"protein_coding","synaptotagmin VII [Source:MGI Symbol;Acc:MGI:1859545]"
"ENSMUSG00000016552",150.122661028897,-8.34165290849362,0.976081651055472,1.55146903209263e-16,1.6037949752247e-14,"239554","Foxred2","15",77824722,77840922,"protein_coding","FAD-dependent oxidoreductase domain containing 2 [Source:MGI Symbol;Acc:MGI:106315]"
"ENSMUSG00000034780",47.428669051919,-3.90699736521848,0.489199187354341,1.91654762907012e-16,1.96895692534654e-14,"26877","B3galt1","2",67396215,67953033,"protein_coding","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1349403]"
"ENSMUSG00000020941",355.889830009339,-1.50658484944878,0.190770842247432,1.96807129763417e-16,2.00948531328377e-14,"53859","Map3k14","11",103110588,103158298,"protein_coding","mitogen-activated protein kinase kinase kinase 14 [Source:MGI Symbol;Acc:MGI:1858204]"
"ENSMUSG00000074272",67.941993236672,-3.19828705035534,0.405457762259464,2.18649399807709e-16,2.21889143963396e-14,"26365","Ceacam1","7",25161132,25177028,"protein_coding","CEA cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1347245]"
"ENSMUSG00000068122",42.6472216573239,5.75447114926808,0.705088822626307,2.26374267049644e-16,2.28336177364074e-14,"11609","Agtr2","X",21350783,21355403,"protein_coding","angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]"
"ENSMUSG00000031778",1298.1355881396,-1.42192338130235,0.180831412932775,2.68468496737532e-16,2.69163927180888e-14,"20312","Cx3cl1","8",95498637,95509055,"protein_coding","C-X3-C motif chemokine ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]"
"ENSMUSG00000031586",64.8414633514304,-3.33552164020905,0.424093931119244,2.85508410079293e-16,2.84533920296388e-14,"19663","Rbpms","8",34272671,34419891,"protein_coding","RNA binding protein gene with multiple splicing [Source:MGI Symbol;Acc:MGI:1334446]"
"ENSMUSG00000024803",1703.58440017546,1.78923624306312,0.229170063377071,3.69623481371389e-16,3.66169261932382e-14,"107765","Ankrd1","19",36089361,36097499,"protein_coding","ankyrin repeat domain 1 [Source:MGI Symbol;Acc:MGI:1097717]"
"ENSMUSG00000037736",50.5343393173113,-4.50197579424446,0.567716738596777,4.45490435704124e-16,4.38715817835724e-14,"77569","Limch1","5",66903170,67214501,"protein_coding","LIM and calponin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924819]"
"ENSMUSG00000030946",134.270801436148,-1.94762157697548,0.251436026898093,5.84066387013966e-16,5.71800992886673e-14,"76429","Lhpp","7",132212367,132308149,"protein_coding","phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:MGI Symbol;Acc:MGI:1923679]"
"ENSMUSG00000033436",1416.388401788,-1.28215448249346,0.164983599072264,6.03712486191416e-16,5.87578181735891e-14,"67416","Armcx2","X",133704894,133709970,"protein_coding","armadillo repeat containing, X-linked 2 [Source:MGI Symbol;Acc:MGI:1914666]"
"ENSMUSG00000031596",49.59297641647,-5.20438603385977,0.650678232146153,6.2057868681638e-16,6.00482039807269e-14,"11988","Slc7a2","8",41315433,41375345,"protein_coding","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 [Source:MGI Symbol;Acc:MGI:99828]"
"ENSMUSG00000018340",303.375896586525,-2.1105618888082,0.27351862876379,6.83749703962235e-16,6.5778302445338e-14,"11749","Anxa6","11",54869934,54924271,"protein_coding","annexin A6 [Source:MGI Symbol;Acc:MGI:88255]"
"ENSMUSG00000047497",193.758591299185,-1.95694902796631,0.253629144645433,7.35545635542744e-16,7.03545173122867e-14,"239337","Adamts12","15",11064876,11349317,"protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:MGI Symbol;Acc:MGI:2146046]"
"ENSMUSG00000095180",35.2158596500165,4.32196632432827,0.553706181847299,8.06926167239467e-16,7.67409840078083e-14,"18617","Rhox5","X",36891636,36897311,"protein_coding","reproductive homeobox 5 [Source:MGI Symbol;Acc:MGI:97538]"
"ENSMUSG00000030790",566.00676476297,1.94867817305794,0.253008352164778,8.22273709826856e-16,7.77562576855021e-14,"11535","Adm","7",110226868,110229027,"protein_coding","adrenomedullin [Source:MGI Symbol;Acc:MGI:108058]"
"ENSMUSG00000017724",1959.2428783166,-0.807105638795492,0.103764710314108,1.01550069035668e-15,9.54857513537075e-14,"18612","Etv4","11",101660568,101676197,"protein_coding","ets variant 4 [Source:MGI Symbol;Acc:MGI:99423]"
"ENSMUSG00000022742",1158.74960570576,1.04973083763259,0.135875030263444,1.11048123549962e-15,1.03829995519215e-13,"12892","Cpox","16",58490655,58537999,"protein_coding","coproporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104841]"
"ENSMUSG00000024620",5348.8316606593,-1.31999668219443,0.170809572024859,1.27597401111372e-15,1.18637069647853e-13,"18596","Pdgfrb","18",61178222,61218133,"protein_coding","platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"
"ENSMUSG00000035964",75.5759628223474,-2.52209028534039,0.329979527933406,1.28559967638529e-15,1.18867974522669e-13,"67937","Tmem59l","8",70936517,70940008,"protein_coding","transmembrane protein 59-like [Source:MGI Symbol;Acc:MGI:1915187]"
"ENSMUSG00000033066",193.957502963086,-9.54020456869297,1.34133472518958,1.41223110122241e-15,1.29855039876489e-13,"14457","Gas7","11",67345917,67575800,"protein_coding","growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]"
"ENSMUSG00000031608",2037.13806936203,1.00107124336863,0.130319982490565,1.62321548483537e-15,1.48435029198434e-13,"108150","Galnt7","8",57976862,58106066,"protein_coding","polypeptide N-acetylgalactosaminyltransferase 7 [Source:MGI Symbol;Acc:MGI:1349449]"
"ENSMUSG00000027533",4164.63142038251,1.04488793245607,0.136302315543393,1.79317344202522e-15,1.63080795604512e-13,"16592","Fabp5","3",10077608,10081667,"protein_coding","fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]"
"ENSMUSG00000017176",1268.19141496629,-0.886016117348535,0.115291796918343,1.87234478894308e-15,1.69355621317281e-13,"68106","Nt5c3b","11",100313147,100332634,"protein_coding","5'-nucleotidase, cytosolic IIIB [Source:MGI Symbol;Acc:MGI:1915356]"
"ENSMUSG00000017631",3710.892719801,-0.908644232775564,0.118519392607219,2.06130691028633e-15,1.85439626529164e-13,"109934","Abr","11",76307560,76514384,"protein_coding","active BCR-related gene [Source:MGI Symbol;Acc:MGI:107771]"
"ENSMUSG00000023913",1698.02479930518,-1.38286987378547,0.181839559933296,2.07805678978839e-15,1.85941393292732e-13,"27226","Pla2g7","17",43878989,43923092,"protein_coding","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]"
